policy,office_days,remote_days,replication,seed,flexibility,collaboration,functional_form,simulation_days,n_employees,initial_engagement,final_engagement,relative_improvement,k,gamma
P6,0,5,23,64,1.0,0.2,nonlinear,365,100,0.5,0.5886165189018957,17.72330378037914,2.0,0.7
P6,0,5,24,65,1.0,0.2,nonlinear,365,100,0.5,0.5965704209800831,19.314084196016612,2.0,0.7
P6,0,5,25,66,1.0,0.2,nonlinear,365,100,0.5,0.5996425936736045,19.928518734720903,2.0,0.7
P6,0,5,26,67,1.0,0.2,nonlinear,365,100,0.5,0.5994922338239032,19.89844676478063,2.0,0.7
P6,0,5,27,68,1.0,0.2,nonlinear,365,100,0.5,0.6004239148496318,20.08478296992635,2.0,0.7
P6,0,5,28,69,1.0,0.2,nonlinear,365,100,0.5,0.6000482412452885,20.00964824905771,2.0,0.7
P6,0,5,29,70,1.0,0.2,nonlinear,365,100,0.5,0.6018213304389458,20.36426608778916,2.0,0.7
P6,0,5,30,71,1.0,0.2,nonlinear,365,100,0.5,0.5910560001869407,18.211200037388142,2.0,0.7
P1,5,0,1,42,0.2,1.0,nonlinear,365,100,0.5,0.6889736378220522,37.794727564410444,3.0,0.3
P1,5,0,2,43,0.2,1.0,nonlinear,365,100,0.5,0.6918996779964706,38.379935599294114,3.0,0.3
P1,5,0,3,44,0.2,1.0,nonlinear,365,100,0.5,0.690888280930465,38.17765618609299,3.0,0.3
P1,5,0,4,45,0.2,1.0,nonlinear,365,100,0.5,0.6929665591702927,38.59331183405854,3.0,0.3
P1,5,0,5,46,0.2,1.0,nonlinear,365,100,0.5,0.6922323961266099,38.44647922532198,3.0,0.3
P1,5,0,6,47,0.2,1.0,nonlinear,365,100,0.5,0.6934548646434143,38.69097292868287,3.0,0.3
P1,5,0,7,48,0.2,1.0,nonlinear,365,100,0.5,0.6911629271725501,38.23258543451003,3.0,0.3
P1,5,0,8,49,0.2,1.0,nonlinear,365,100,0.5,0.6946972263915329,38.93944527830657,3.0,0.3
P1,5,0,9,50,0.2,1.0,nonlinear,365,100,0.5,0.6909463489827055,38.18926979654109,3.0,0.3
P1,5,0,10,51,0.2,1.0,nonlinear,365,100,0.5,0.6933530506492804,38.67061012985609,3.0,0.3
P1,5,0,11,52,0.2,1.0,nonlinear,365,100,0.5,0.6949488422122617,38.989768442452345,3.0,0.3
P1,5,0,12,53,0.2,1.0,nonlinear,365,100,0.5,0.6924405455783834,38.488109115676686,3.0,0.3
P1,5,0,13,54,0.2,1.0,nonlinear,365,100,0.5,0.6929623844201651,38.59247688403302,3.0,0.3
P1,5,0,14,55,0.2,1.0,nonlinear,365,100,0.5,0.6935448230618201,38.708964612364014,3.0,0.3
P1,5,0,15,56,0.2,1.0,nonlinear,365,100,0.5,0.6954939621083184,39.098792421663674,3.0,0.3
P1,5,0,16,57,0.2,1.0,nonlinear,365,100,0.5,0.68873847746397,37.747695492793994,3.0,0.3
P1,5,0,17,58,0.2,1.0,nonlinear,365,100,0.5,0.6968066914920398,39.36133829840796,3.0,0.3
P1,5,0,18,59,0.2,1.0,nonlinear,365,100,0.5,0.6910330418505457,38.20660837010914,3.0,0.3
P1,5,0,19,60,0.2,1.0,nonlinear,365,100,0.5,0.6918074701368152,38.361494027363044,3.0,0.3
P1,5,0,20,61,0.2,1.0,nonlinear,365,100,0.5,0.6872843475508059,37.456869510161184,3.0,0.3
P1,5,0,21,62,0.2,1.0,nonlinear,365,100,0.5,0.6941539121316267,38.83078242632534,3.0,0.3
P1,5,0,22,63,0.2,1.0,nonlinear,365,100,0.5,0.6878730583423711,37.57461166847422,3.0,0.3
P1,5,0,23,64,0.2,1.0,nonlinear,365,100,0.5,0.6909930052953448,38.19860105906896,3.0,0.3
P1,5,0,24,65,0.2,1.0,nonlinear,365,100,0.5,0.6975078016414115,39.501560328282295,3.0,0.3
P1,5,0,25,66,0.2,1.0,nonlinear,365,100,0.5,0.6894618657644402,37.89237315288805,3.0,0.3
P1,5,0,26,67,0.2,1.0,nonlinear,365,100,0.5,0.6947360282762371,38.94720565524743,3.0,0.3
P1,5,0,27,68,0.2,1.0,nonlinear,365,100,0.5,0.6990262022047495,39.80524044094991,3.0,0.3
P1,5,0,28,69,0.2,1.0,nonlinear,365,100,0.5,0.6987806855075079,39.75613710150159,3.0,0.3
P1,5,0,29,70,0.2,1.0,nonlinear,365,100,0.5,0.6915003835989488,38.300076719789764,3.0,0.3
P1,5,0,30,71,0.2,1.0,nonlinear,365,100,0.5,0.692112359702659,38.42247194053181,3.0,0.3
P2,4,1,1,42,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7211272039150468,44.22544078300936,3.0,0.3
P2,4,1,2,43,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7232205799399679,44.64411598799358,3.0,0.3
P2,4,1,3,44,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7226507314421294,44.53014628842589,3.0,0.3
P2,4,1,4,45,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7247868117997872,44.95736235995744,3.0,0.3
P2,4,1,5,46,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7238025595647483,44.76051191294965,3.0,0.3
P2,4,1,6,47,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7255063217368346,45.10126434736692,3.0,0.3
P2,4,1,7,48,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7225950315201667,44.51900630403334,3.0,0.3
P2,4,1,8,49,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7252737143650252,45.05474287300504,3.0,0.3
P2,4,1,9,50,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7213406629846201,44.26813259692401,3.0,0.3
P2,4,1,10,51,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7259325523524285,45.1865104704857,3.0,0.3
P2,4,1,11,52,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7266994848959967,45.33989697919934,3.0,0.3
P2,4,1,12,53,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7247198270082211,44.94396540164423,3.0,0.3
P2,4,1,13,54,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.724792653405816,44.9585306811632,3.0,0.3
P2,4,1,14,55,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7252513937363352,45.050278747267036,3.0,0.3
P2,4,1,15,56,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7262656461343658,45.25312922687317,3.0,0.3
P2,4,1,16,57,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7210277175427563,44.20554350855126,3.0,0.3
P2,4,1,17,58,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7270790114427973,45.41580228855946,3.0,0.3
P2,4,1,18,59,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7234091464958015,44.68182929916029,3.0,0.3
P2,4,1,19,60,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7229762435076909,44.59524870153817,3.0,0.3
P2,4,1,20,61,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7195006985715745,43.9001397143149,3.0,0.3
P2,4,1,21,62,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7275380886894335,45.5076177378867,3.0,0.3
P2,4,1,22,63,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7203116634896418,44.06233269792836,3.0,0.3
P2,4,1,23,64,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7212032899692428,44.24065799384855,3.0,0.3
P2,4,1,24,65,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7288985522376399,45.779710447527975,3.0,0.3
P2,4,1,25,66,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7229653457487621,44.59306914975243,3.0,0.3
P2,4,1,26,67,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7265716562409968,45.314331248199366,3.0,0.3
P2,4,1,27,68,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7306529771414998,46.130595428299955,3.0,0.3
P2,4,1,28,69,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7296775714538338,45.93551429076677,3.0,0.3
P2,4,1,29,70,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7247609123329203,44.952182466584055,3.0,0.3
P2,4,1,30,71,0.5798629539852619,0.9481987582580971,nonlinear,365,100,0.5,0.7224965773055451,44.49931546110901,3.0,0.3
P3,3,2,1,42,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.7291758430988078,45.83516861976156,3.0,0.3
P3,3,2,2,43,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.7306706653090618,46.134133061812356,3.0,0.3
P3,3,2,3,44,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.7305482461947508,46.109649238950155,3.0,0.3
P3,3,2,4,45,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.7324826936962253,46.49653873924506,3.0,0.3
P3,3,2,5,46,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.7316314066118317,46.326281322366334,3.0,0.3
P3,3,2,6,47,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.7334026855601564,46.68053711203128,3.0,0.3
P3,3,2,7,48,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.7302176676450775,46.04353352901549,3.0,0.3
P3,3,2,8,49,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.732464095453639,46.4928190907278,3.0,0.3
P3,3,2,9,50,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.7284321111821412,45.68642223642825,3.0,0.3
P3,3,2,10,51,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.7338185151045622,46.76370302091244,3.0,0.3
P3,3,2,11,52,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.734394520618867,46.8789041237734,3.0,0.3
P3,3,2,12,53,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.7328013052680727,46.560261053614546,3.0,0.3
P3,3,2,13,54,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.7326249337089846,46.52498674179692,3.0,0.3
P3,3,2,14,55,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.7329237024147293,46.584740482945854,3.0,0.3
P3,3,2,15,56,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.7335313196171012,46.70626392342023,3.0,0.3
P3,3,2,16,57,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.7291710067178794,45.83420134357588,3.0,0.3
P3,3,2,17,58,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.7340335115966004,46.80670231932007,3.0,0.3
P3,3,2,18,59,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.7315241710521062,46.30483421042124,3.0,0.3
P3,3,2,19,60,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.7305027125110684,46.10054250221367,3.0,0.3
P3,3,2,20,61,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.7275838724525889,45.51677449051779,3.0,0.3
P3,3,2,21,62,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.7362561787025086,47.25123574050172,3.0,0.3
P3,3,2,22,63,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.728540749166466,45.70814983329321,3.0,0.3
P3,3,2,23,64,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.7281355288914277,45.62710577828555,3.0,0.3
P3,3,2,24,65,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.736286345292156,47.25726905843119,3.0,0.3
P3,3,2,25,66,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.7316640949810538,46.332818996210754,3.0,0.3
P3,3,2,26,67,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.7343942938171337,46.87885876342675,3.0,0.3
P3,3,2,27,68,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.738227429592713,47.645485918542605,3.0,0.3
P3,3,2,28,69,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.7369975061973586,47.39950123947172,3.0,0.3
P3,3,2,29,70,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.7333685899449118,46.67371798898237,3.0,0.3
P3,3,2,30,71,0.7883361632534234,0.8863337603552759,nonlinear,365,100,0.5,0.7295546143036893,45.910922860737855,3.0,0.3
P4,2,3,1,42,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7233707580467555,44.67415160935111,3.0,0.3
P4,2,3,2,43,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7242781682374948,44.85563364749896,3.0,0.3
P4,2,3,3,44,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7246700102195859,44.934002043917175,3.0,0.3
P4,2,3,4,45,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7262529453167037,45.25058906334074,3.0,0.3
P4,2,3,5,46,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7257390537328122,45.14781074656244,3.0,0.3
P4,2,3,6,47,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7273946406475008,45.47892812950016,3.0,0.3
P4,2,3,7,48,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7240558865091152,44.811177301823044,3.0,0.3
P4,2,3,8,49,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7260295686325553,45.205913726511056,3.0,0.3
P4,2,3,9,50,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7219093597107574,44.381871942151484,3.0,0.3
P4,2,3,10,51,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7275368140981094,45.50736281962189,3.0,0.3
P4,2,3,11,52,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7282175199482571,45.64350398965142,3.0,0.3
P4,2,3,12,53,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.726959819369848,45.3919638739696,3.0,0.3
P4,2,3,13,54,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7265982688418904,45.319653768378075,3.0,0.3
P4,2,3,14,55,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7267135022926194,45.342700458523886,3.0,0.3
P4,2,3,15,56,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7271181498047258,45.423629960945156,3.0,0.3
P4,2,3,16,57,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7234267553594467,44.685351071889336,3.0,0.3
P4,2,3,17,58,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7273626784792662,45.47253569585323,3.0,0.3
P4,2,3,18,59,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7257139988984128,45.14279977968256,3.0,0.3
P4,2,3,19,60,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7243186840409694,44.86373680819389,3.0,0.3
P4,2,3,20,61,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7217705560312833,44.354111206256654,3.0,0.3
P4,2,3,21,62,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7309606212767275,46.19212425534549,3.0,0.3
P4,2,3,22,63,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7228658668682546,44.57317337365092,3.0,0.3
P4,2,3,23,64,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7214336952228058,44.28673904456115,3.0,0.3
P4,2,3,24,65,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7297608372594144,45.952167451882886,3.0,0.3
P4,2,3,25,66,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7262422959090432,45.24845918180864,3.0,0.3
P4,2,3,26,67,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7283905197604902,45.678103952098034,3.0,0.3
P4,2,3,27,68,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7319114947744668,46.382298954893365,3.0,0.3
P4,2,3,28,69,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7306345061106666,46.12690122213332,3.0,0.3
P4,2,3,29,70,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7279372537561164,45.58745075122328,3.0,0.3
P4,2,3,30,71,0.9027486863136553,0.8077262343458991,nonlinear,365,100,0.5,0.7229758697610688,44.59517395221375,3.0,0.3
P5,1,4,1,42,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.7045150429395454,40.90300858790907,3.0,0.3
P5,1,4,2,43,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.7046533575662952,40.93067151325904,3.0,0.3
P5,1,4,3,44,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.7057673134698084,41.15346269396167,3.0,0.3
P5,1,4,4,45,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.7067832561342045,41.35665122684089,3.0,0.3
P5,1,4,5,46,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.706859257508606,41.3718515017212,3.0,0.3
P5,1,4,6,47,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.7082330579085026,41.64661158170051,3.0,0.3
P5,1,4,7,48,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.7047785013012897,40.95570026025794,3.0,0.3
P5,1,4,8,49,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.706516087484423,41.30321749688459,3.0,0.3
P5,1,4,9,50,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.7022821894480183,40.45643788960367,3.0,0.3
P5,1,4,10,51,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.7078255949192516,41.56511898385031,3.0,0.3
P5,1,4,11,52,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.7088640444413425,41.77280888826851,3.0,0.3
P5,1,4,12,53,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.7079944884255547,41.598897685110934,3.0,0.3
P5,1,4,13,54,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.7074380532408755,41.4876106481751,3.0,0.3
P5,1,4,14,55,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.7073027615799415,41.46055231598831,3.0,0.3
P5,1,4,15,56,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.7075930200631843,41.51860401263685,3.0,0.3
P5,1,4,16,57,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.7046146894707038,40.922937894140766,3.0,0.3
P5,1,4,17,58,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.7075407551171009,41.50815102342018,3.0,0.3
P5,1,4,18,59,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.7067976389894952,41.35952779789904,3.0,0.3
P5,1,4,19,60,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.705069487984779,41.01389759695579,3.0,0.3
P5,1,4,20,61,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.7028587024786739,40.57174049573477,3.0,0.3
P5,1,4,21,62,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.7126618376760999,42.53236753521998,3.0,0.3
P5,1,4,22,63,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.7041345770580227,40.826915411604546,3.0,0.3
P5,1,4,23,64,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.7015539698163794,40.310793963275884,3.0,0.3
P5,1,4,24,65,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.7099112206377185,41.9822441275437,3.0,0.3
P5,1,4,25,66,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.7076852543048514,41.53705086097028,3.0,0.3
P5,1,4,26,67,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.7092991403761145,41.85982807522291,3.0,0.3
P5,1,4,27,68,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.712362510717716,42.47250214354319,3.0,0.3
P5,1,4,28,69,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.7111794805312819,42.23589610625638,3.0,0.3
P5,1,4,29,70,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.7094364196369164,41.88728392738328,3.0,0.3
P5,1,4,30,71,0.9655396102839868,0.6936270901760078,nonlinear,365,100,0.5,0.7032576987836198,40.651539756723956,3.0,0.3
P6,0,5,1,42,1.0,0.2,nonlinear,365,100,0.5,0.5957045212929356,19.14090425858712,3.0,0.3
P6,0,5,2,43,1.0,0.2,nonlinear,365,100,0.5,0.5924308138221568,18.486162764431356,3.0,0.3
P6,0,5,3,44,1.0,0.2,nonlinear,365,100,0.5,0.5968537374156803,19.370747483136054,3.0,0.3
P6,0,5,4,45,1.0,0.2,nonlinear,365,100,0.5,0.5951141298285436,19.022825965708723,3.0,0.3
P6,0,5,5,46,1.0,0.2,nonlinear,365,100,0.5,0.5981457970907732,19.62915941815464,3.0,0.3
P6,0,5,6,47,1.0,0.2,nonlinear,365,100,0.5,0.5979499396386273,19.58998792772546,3.0,0.3
P6,0,5,7,48,1.0,0.2,nonlinear,365,100,0.5,0.5942296090252669,18.84592180505338,3.0,0.3
P6,0,5,8,49,1.0,0.2,nonlinear,365,100,0.5,0.5952260932654375,19.045218653087503,3.0,0.3
P6,0,5,9,50,1.0,0.2,nonlinear,365,100,0.5,0.5905075235331467,18.101504706629346,3.0,0.3
P6,0,5,10,51,1.0,0.2,nonlinear,365,100,0.5,0.5946437702764664,18.928754055293282,3.0,0.3
P6,0,5,11,52,1.0,0.2,nonlinear,365,100,0.5,0.5978192883420581,19.56385766841162,3.0,0.3
P6,0,5,12,53,1.0,0.2,nonlinear,365,100,0.5,0.598530880564615,19.706176112923004,3.0,0.3
P6,0,5,13,54,1.0,0.2,nonlinear,365,100,0.5,0.5972414749159376,19.44829498318752,3.0,0.3
P6,0,5,14,55,1.0,0.2,nonlinear,365,100,0.5,0.5959716665758584,19.194333315171686,3.0,0.3
P6,0,5,15,56,1.0,0.2,nonlinear,365,100,0.5,0.5961706526001519,19.23413052003038,3.0,0.3
P6,0,5,16,57,1.0,0.2,nonlinear,365,100,0.5,0.5958937993253143,19.178759865062855,3.0,0.3
P6,0,5,17,58,1.0,0.2,nonlinear,365,100,0.5,0.5949037444349365,18.980748886987307,3.0,0.3
P6,0,5,18,59,1.0,0.2,nonlinear,365,100,0.5,0.5975658266133947,19.51316532267895,3.0,0.3
P6,0,5,19,60,1.0,0.2,nonlinear,365,100,0.5,0.5948107950445887,18.962159008917734,3.0,0.3
P6,0,5,20,61,1.0,0.2,nonlinear,365,100,0.5,0.5936661588094244,18.733231761884884,3.0,0.3
P6,0,5,21,62,1.0,0.2,nonlinear,365,100,0.5,0.6059921686920655,21.1984337384131,3.0,0.3
P6,0,5,22,63,1.0,0.2,nonlinear,365,100,0.5,0.595752861778804,19.150572355760808,3.0,0.3
P6,0,5,23,64,1.0,0.2,nonlinear,365,100,0.5,0.5886165189018957,17.72330378037914,3.0,0.3
P6,0,5,24,65,1.0,0.2,nonlinear,365,100,0.5,0.5965704209800831,19.314084196016612,3.0,0.3
P6,0,5,25,66,1.0,0.2,nonlinear,365,100,0.5,0.5996425936736045,19.928518734720903,3.0,0.3
P6,0,5,26,67,1.0,0.2,nonlinear,365,100,0.5,0.5994922338239032,19.89844676478063,3.0,0.3
P6,0,5,27,68,1.0,0.2,nonlinear,365,100,0.5,0.6004239148496318,20.08478296992635,3.0,0.3
P6,0,5,28,69,1.0,0.2,nonlinear,365,100,0.5,0.6000482412452885,20.00964824905771,3.0,0.3
P6,0,5,29,70,1.0,0.2,nonlinear,365,100,0.5,0.6018213304389458,20.36426608778916,3.0,0.3
P6,0,5,30,71,1.0,0.2,nonlinear,365,100,0.5,0.5910560001869407,18.211200037388142,3.0,0.3
P1,5,0,1,42,0.2,1.0,nonlinear,365,100,0.5,0.6889736378220522,37.794727564410444,3.0,0.5
P1,5,0,2,43,0.2,1.0,nonlinear,365,100,0.5,0.6918996779964706,38.379935599294114,3.0,0.5
P1,5,0,3,44,0.2,1.0,nonlinear,365,100,0.5,0.690888280930465,38.17765618609299,3.0,0.5
P1,5,0,4,45,0.2,1.0,nonlinear,365,100,0.5,0.6929665591702927,38.59331183405854,3.0,0.5
P1,5,0,5,46,0.2,1.0,nonlinear,365,100,0.5,0.6922323961266099,38.44647922532198,3.0,0.5
P1,5,0,6,47,0.2,1.0,nonlinear,365,100,0.5,0.6934548646434143,38.69097292868287,3.0,0.5
P1,5,0,7,48,0.2,1.0,nonlinear,365,100,0.5,0.6911629271725501,38.23258543451003,3.0,0.5
P1,5,0,8,49,0.2,1.0,nonlinear,365,100,0.5,0.6946972263915329,38.93944527830657,3.0,0.5
P1,5,0,9,50,0.2,1.0,nonlinear,365,100,0.5,0.6909463489827055,38.18926979654109,3.0,0.5
P1,5,0,10,51,0.2,1.0,nonlinear,365,100,0.5,0.6933530506492804,38.67061012985609,3.0,0.5
P1,5,0,11,52,0.2,1.0,nonlinear,365,100,0.5,0.6949488422122617,38.989768442452345,3.0,0.5
P1,5,0,12,53,0.2,1.0,nonlinear,365,100,0.5,0.6924405455783834,38.488109115676686,3.0,0.5
P1,5,0,13,54,0.2,1.0,nonlinear,365,100,0.5,0.6929623844201651,38.59247688403302,3.0,0.5
P1,5,0,14,55,0.2,1.0,nonlinear,365,100,0.5,0.6935448230618201,38.708964612364014,3.0,0.5
P1,5,0,15,56,0.2,1.0,nonlinear,365,100,0.5,0.6954939621083184,39.098792421663674,3.0,0.5
P1,5,0,16,57,0.2,1.0,nonlinear,365,100,0.5,0.68873847746397,37.747695492793994,3.0,0.5
P1,5,0,17,58,0.2,1.0,nonlinear,365,100,0.5,0.6968066914920398,39.36133829840796,3.0,0.5
P1,5,0,18,59,0.2,1.0,nonlinear,365,100,0.5,0.6910330418505457,38.20660837010914,3.0,0.5
P1,5,0,19,60,0.2,1.0,nonlinear,365,100,0.5,0.6918074701368152,38.361494027363044,3.0,0.5
P1,5,0,20,61,0.2,1.0,nonlinear,365,100,0.5,0.6872843475508059,37.456869510161184,3.0,0.5
P1,5,0,21,62,0.2,1.0,nonlinear,365,100,0.5,0.6941539121316267,38.83078242632534,3.0,0.5
P1,5,0,22,63,0.2,1.0,nonlinear,365,100,0.5,0.6878730583423711,37.57461166847422,3.0,0.5
P1,5,0,23,64,0.2,1.0,nonlinear,365,100,0.5,0.6909930052953448,38.19860105906896,3.0,0.5
P1,5,0,24,65,0.2,1.0,nonlinear,365,100,0.5,0.6975078016414115,39.501560328282295,3.0,0.5
P1,5,0,25,66,0.2,1.0,nonlinear,365,100,0.5,0.6894618657644402,37.89237315288805,3.0,0.5
P1,5,0,26,67,0.2,1.0,nonlinear,365,100,0.5,0.6947360282762371,38.94720565524743,3.0,0.5
P1,5,0,27,68,0.2,1.0,nonlinear,365,100,0.5,0.6990262022047495,39.80524044094991,3.0,0.5
P1,5,0,28,69,0.2,1.0,nonlinear,365,100,0.5,0.6987806855075079,39.75613710150159,3.0,0.5
P1,5,0,29,70,0.2,1.0,nonlinear,365,100,0.5,0.6915003835989488,38.300076719789764,3.0,0.5
P1,5,0,30,71,0.2,1.0,nonlinear,365,100,0.5,0.692112359702659,38.42247194053181,3.0,0.5
P2,4,1,1,42,0.5798629539852619,0.9155417527999328,nonlinear,365,100,0.5,0.7134664064812284,42.69328129624568,3.0,0.5
